rr,A_frequency,NS_frequency,CNAME_frequency,SOA_frequency,NULL_frequency,PTR_frequency,HINFO_frequency,MX_frequency,TXT_frequency,AAAA_frequency,SRV_frequency,OPT_frequency,rr_type,rr_count,rr_name_entropy,rr_name_length,distinct_ns,distinct_ip,unique_country,unique_asn,distinct_domains,reverse_dns,a_records,unique_ttl,ttl_mean,ttl_variance,class
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.193507729,25,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.745104604,16,1,set(),{'JP'},{'AS7506'},{'150.95.154.125': {'harada-bussan.jp'}},v150-95-154-125.a093.g.tyo1.static.cnode.io,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.961960849,20,1,set(),{'JP'},{'AS7506'},{'150.95.154.125': {'www.harada-bussan.jp'}},v150-95-154-125.a093.g.tyo1.static.cnode.io,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.680465406,15,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.910286391,19,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.608566015,14,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.548176288,13,1,set(),{'JP'},{'AS131965'},{'210.188.201.66': {'hasebeken.net'}},sv96.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.547103837,13,1,set(),{'JP'},{'AS37907'},{'202.172.26.18': {'hatesatec.net'}},m17.coreserver.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.805968467,17,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.531915145,13,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.28050771,10,1,set(),{'JP'},{'AS7668'},{'210.167.18.9': {'hatosen.jp'}},sv2.a-den.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.606784212,14,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.622156462,14,1,set(),{'JP'},{'AS131965'},{'183.181.98.44': {'hatotaisaku.jp'}},sv6043.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.864462478,18,1,set(),{'JP'},{'AS131965'},{'183.181.98.44': {'www.hatotaisaku.jp'}},sv6043.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.150439587,9,1,set(),{'US'},{'AS13335'},{'172.64.82.115': {'hdmm1.xyz'}},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.032623922,21,0,set(),set(),set(),{},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.466683423,12,1,set(),{'US'},{'AS46606'},{'162.144.88.145': {'healthhq.fit'}},server.thinkcmssolutions.com,0,"[128, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,set(),0,2.689019008,15,0,set(),set(),set(),{},unknown,0,[1],1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.819130829,17,1,set(),{'JP'},{'AS9370'},{'59.106.13.117': {'healthliteracy.jp'}},www477.sakura.ne.jp,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.932117205,19,1,set(),{'US'},{'AS26496'},{'148.66.136.54': {'hearingsolutions.in'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.115378542,23,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.680585063,15,1,set(),{'JP'},{'AS9597'},{'150.60.30.108': {'heiankaku.co.jp'}},qtwcye108.secure.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.910307297,19,1,set(),{'JP'},{'AS9597'},{'150.60.30.108': {'www.heiankaku.co.jp'}},qtwcye108.secure.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.693273549,15,1,set(),{'JP'},{'AS55388'},{'219.118.199.94': {'heibonnotomo.jp'}},www.heibonnotomo.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.693387482,15,1,set(),{'JP'},{'AS131965'},{'202.254.236.21': {'heikinnenshu.jp'}},sv5020.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.745939847,16,1,set(),{'JP'},{'AS131965'},{'183.181.94.96': {'hello-sensei.com'}},unknown,0,"[128, 122]",125,9,0
3,3,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.358299068,11,1,set(),{'JP'},{'AS131965'},{'183.90.228.18': {'help-you.me'}},sv1117.xserver.jp,0,"[128, 128, 122]",126,8,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.358299068,11,1,set(),{'JP'},{'AS131965'},{'183.90.228.18': {'help-you.me'}},sv1117.xserver.jp,0,[122],122,0,0
0,0,0,0,0,0,9,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.757697583,16,1,set(),{'US'},{'AS26347'},{'69.163.228.73': {'herewewander.com'}},apache2-vat.glencoe.dreamhost.com,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.972329922,20,1,set(),{'US'},{'AS26347'},{'69.163.228.73': {'www.herewewander.com'}},apache2-vat.glencoe.dreamhost.com,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.173575643,9,1,set(),{'CN'},{'AS17775'},{'122.144.215.26': {'hermes.cn'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.530663324,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.692406135,15,1,set(),{'JP'},{'AS9371'},{'49.212.189.218': {'herosjourney.jp'}},herosjourney.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.360728148,11,1,set(),{'US'},{'AS15169'},{'104.197.126.238': {'hfi-ivf.com'}},238.126.197.104.bc.googleusercontent.com,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.664759301,15,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.733886299,16,1,set(),{'JP'},{'AS7684'},{'133.242.87.118': {'hibiki-law.or.jp'}},unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.808183674,17,1,set(),{'JP'},{'AS9597'},{'150.60.178.122': {'higashimaru.co.jp'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.174780903,9,1,set(),{'JP'},{'AS17511'},{'219.75.128.203': {'hikak.com'}},219-75-128-203f2.kns1.eonet.ne.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.807946578,17,1,set(),{'JP'},{'AS9371'},{'133.167.10.19': {'hikari-docomo.net'}},19.10.167.133.static.www3391.sakura.ne.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.548507733,13,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.548507733,13,1,set(),{'JP'},{'AS131965'},{'183.90.242.33': {'hikkirabo.com'}},sv2132.xserver.jp,0,"[122, 122]",122,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.758429221,16,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.808298365,17,1,set(),{'US'},{'AS26529'},{'167.187.200.18': {'hiltonjapan.co.jp'}},richardsondallas.hilton.com,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.667414423,15,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.607222177,14,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.693278613,15,1,set(),{'JP'},{'AS9370'},{'160.16.132.11': {'hiltonodaiba.jp'}},tk2-402-42007.vs.sakura.ne.jp,0,"[128, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.920630636,19,1,set(),{'JP'},{'AS9370'},{'160.16.132.11': {'www.hiltonodaiba.jp'}},tk2-402-42007.vs.sakura.ne.jp,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.623634323,14,1,set(),{'JP'},{'AS131965'},{'183.181.98.69': {'himameblog.net'}},sv6068.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.807830015,17,1,set(),{'JP'},{'AS58791'},{'150.95.9.143': {'himawari-home.com'}},s321.xrea.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.984203136,20,1,set(),{'JP'},{'AS9370'},{'160.16.116.198': {'himekuricalendar.com'}},tk2-234-26694.vs.sakura.ne.jp,0,"[128, 128, 122, 122]",125,9,0
3,3,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.158877062,24,0,set(),set(),set(),{},unknown,0,"[128, 128, 122]",126,8,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.158877062,24,0,set(),set(),set(),{},unknown,0,[122],122,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.174008754,9,1,set(),{'US'},{'AS15169'},{'35.186.204.208': {'hinata.me'}},208.204.186.35.bc.googleusercontent.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.622899642,14,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.358670566,11,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.466885041,12,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.877355845,18,1,set(),{'JP'},{'AS7506'},{'133.130.35.90': {'hiptankrecords.com'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.796798414,17,1,set(),{'JP'},{'AS63997'},{'121.50.45.11': {'hiro-clinic.or.jp'}},mail.staffing-pros.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.003703872,21,0,set(),set(),set(),{},unknown,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.359039942,11,1,set(),{'JP'},{'AS131965'},{'120.136.14.11': {'hiro-fx.com'}},sv710.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.448397553,12,1,set(),{'JP'},{'AS9597'},{'150.60.14.52': {'hiro-tax.com'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.730532692,16,1,set(),{'JP'},{'AS9597'},{'150.60.14.52': {'www.hiro-tax.com'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.693378527,15,1,set(),{'JP'},{'AS131965'},{'202.254.236.67': {'hirokisblog.com'}},sv5066.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.606108772,14,1,set(),{'JP'},{'AS7506'},{'157.7.107.216': {'hiromasa79.com'}},157-7-107-216.virt.lolipop.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.023465924,21,0,set(),set(),set(),{},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.191912935,25,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.745124848,16,1,set(),{'JP'},{'AS2497'},{'202.221.52.93': {'his-vacation.com'}},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.962066902,20,1,set(),{'JP'},{'AS2497'},{'202.221.52.93': {'www.his-vacation.com'}},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.261724577,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.533058714,13,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.208363045,25,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.261649406,10,1,set(),{'CN'},{'AS4134'},{'218.19.145.130': {'hlu.edu.cn'}},unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.052819855,8,1,set(),{'US'},{'AS18779'},{'107.165.13.104': {'hlvni.cn'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.361158076,11,1,set(),{'JP'},{'AS131965'},{'210.188.201.36': {'hm-golf.com'}},sv75.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.665084729,15,1,set(),{'JP'},{'AS131965'},{'210.188.201.36': {'www.hm-golf.com'}},sv75.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.876588535,18,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.876588535,18,1,set(),{'VN'},{'AS7552'},{'171.244.32.185': {'hoangviettravel.vn'}},unknown,0,"[122, 122]",122,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,3.463984773,32,0,set(),set(),set(),{},unknown,0,"[64, 64, 64, 64]",64,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.693230764,15,1,set(),{'JP'},{'AS131965'},{'157.112.183.137': {'hobbiestime.com'}},sv5296.xserver.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.807540999,17,1,set(),{'JP'},{'AS17676'},{'126.14.117.28': {'hocchi-hotaru.com'}},softbank126014117028.bbtec.net,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.378799918,11,1,set(),{'JP'},{'AS58791'},{'150.95.9.103': {'hogehoge.tk'}},s276.xrea.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.22314694,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.281535207,10,1,set(),{'JP'},{'AS9370'},{'163.43.80.48': {'hogera.com'}},www3738.sakura.ne.jp,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.732481751,16,1,set(),{'JP'},{'AS9370'},{'163.43.80.48': {'www.hogera.ne.jp'}},www3738.sakura.ne.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,2.689019008,15,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.679635841,15,1,set(),{'JP'},{'AS38631'},{'203.104.130.159': {'hokanko-alt.com'}},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.74610297,16,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.74610297,16,1,set(),{'JP'},{'AS9607'},{'211.14.7.34': {'hoken-teacher.jp'}},unknown,0,"[122, 122]",122,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.533815418,13,1,set(),{'JP'},{'AS2907'},{'133.87.1.132': {'hokudai.ac.jp'}},mailq.sys.hokudai.ac.jp,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.73231363,16,1,set(),{'JP'},{'AS9622'},{'211.125.116.185': {'holly-wood.co.jp'}},holly-wood.co.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,1.91463441,7,1,set(),{'JP'},{'AS7506'},{'133.130.35.170': {'holy.jp'}},unknown,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.608761912,14,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.678832102,15,1,set(),{'US'},{'AS15169'},{'35.213.136.140': {'holystone.co.jp'}},140.136.213.35.bc.googleusercontent.com,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.819918411,17,1,set(),{'US'},{'AS14061'},{'165.227.50.177': {'homedistiller.org'}},homedistiller.org,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.34402941,29,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.469027438,33,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,[1],1,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.46634689,12,1,set(),{'JP'},{'AS4694'},{'164.46.121.232': {'homeshure.jp'}},orange-horse-f289bbd3a917b240.znlc.jp,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.378279168,11,1,set(),{'JP'},{'AS9371'},{'49.212.152.145': {'honjala.net'}},www10131uf.sakura.ne.jp,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.983543803,20,1,set(),{'US'},{'AS10668'},{'192.104.182.130': {'honolulumagazine.com'}},wpapp.us-midwest-1.vip.tn-cloud.net,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.158372861,24,0,set(),set(),set(),{},unknown,0,[128],128,0,0
